"workID","oaiID","doi","title","authors","createdDate"
140469022,"["oai:https:\/\/dspace.cuni.cz:20.500.11956\/81224","oai:dspace.cuni.cz:20.500.11956\/81224"]",,"Umělá inteligence pro hru Quoridor","["Brenner, Maty\u00e1\u0161"]",2018-01-02T08:53:14
944354,"["oai:citeseerx.psu:10.1.1.3.6579","oai:arxiv.org:cs\/0312060"]",,"Part-of-Speech Tagging with Minimal Lexicalization","["Peshkin, Leonid","Savova, Virginia"]",2012-04-13T14:21:49
140191824,"["oai:ojs2.ejournal-iakn-manado.ac.id:article\/1078"]",,"Artificial Intelligence dan Implikasinya Terhadap Tujuan Pembelajaran Pendidikan Agama Kristen","["Horasman Perdemunta Munthe","Sidabutar, Hasudungan"]",2023-01-12T14:32:28
70064079,"["oai:ojs.revistas.udesc.br:article\/11795"]",10.5965/2316796307132018041,"USABILITY STUDY ON THE INTERFACE OF AN ARTIFICIAL INTELIGENCE SYSTEM FOR CREATIVITY SUPPORT","["Botega, Luiz Fernando de Carvalho","da Silva, Jonny Carlos","Murphy, Gisele Raulik"]",2019-10-30T00:43:04
147640167,"["oai:e-archivo.uc3m.es:10016\/37558"]",10.1145/3322640.3326701,"AI as a legal person","["Darling K.","Graver D.","Hallevy G.","Millar J.","Pagallo U."]",2021-08-10T17:55:13
44618574,"["oai:arxiv.org:1710.03774"]",10.1145/3137574.3137579,"AI Buzzwords Explained: Multi-Agent Path Finding (MAPF)","["Koenig, Sven","Ma, Hang"]",2017-10-17T02:53:27
16116634,"["oai:invenio.nusl.cz:238219","oai:dspace.vutbr.cz:11012\/55269","oai:https:\/\/dspace.vut.cz:11012\/55269"]",,"Artificial Intelligence for Game Playing","["Ne\u0159\u00e1d, V\u00e1clav"]",2016-08-09T15:07:03
159066495,"["oai:https:\/\/dspace.cuni.cz:20.500.11956\/191208"]",,"Perception of Generative Artificial Intelligence in selected Newsrooms of Domestic News Media with a Focus on Changes in Journalistic Ethics","["Van\u011b\u010dek, Luk\u00e1\u0161"]",2024-10-10T19:30:37
23068780,"["oai:dspace.vsb.cz:10084\/104227"]",,"Artificial Intelligence for Self-driving Car","["Sl\u00edva, Radek"]",2017-10-17T21:57:31
4762266,"["oai:doras.dcu.ie:396"]",10.1145/973264.973287,"Efficient contour-based shape representation and matching","["Adamek, Tomasz"]",2013-07-10T11:53:31
16116986,"["oai:dspace.vutbr.cz:11012\/52953","oai:invenio.nusl.cz:593802","oai:invenio.nusl.cz:235711"]",,"Carcassonne Board Game Artificial Intelligence","["\u010cernohub, Jan"]",2016-08-09T15:06:15
129485789,"["oai:doaj.org\/article:d126fafd930341d7bcc66ada24a519cb","oai:trepo.tuni.fi:10024\/137179"]",10.1109/ojsp.2021.3105305,"Applied Artificial Intelligence and Machine Learning for Video Coding and Streaming : Editorial","["Chen, Ying","Gabbouj, Moncef","Hashemi, Mahmoud R.","Mrak, Marta","Shirmohammadi, Shervin"]",2022-02-08T00:09:08
38723342,"["oai:dspace.vsb.cz:10084\/108692"]",,"Game World Simulation over Internet","["Mich\u00e1lek, Jan"]",2017-10-17T22:01:33
148720939,"["oai:surface.syr.edu:eli_arch-1013"]",,"Surviving in the AI World as an Architect","["Jo, Victor Beomseung"]",2023-08-29T10:15:30
16118882,"["oai:invenio.nusl.cz:607925","oai:dspace.vutbr.cz:11012\/55601","oai:invenio.nusl.cz:238651"]",,"Five in a Row","["Vrt\u00edlek, Michal"]",2016-08-09T15:07:10
16117679,"["oai:dspace.vutbr.cz:11012\/53982"]",,"AI Algorithms","["Petr\u017eelka, Jan"]",2016-08-09T15:06:35
6174325,"["oai:dk.upce.cz:10195\/32245"]",,"Využití imunitních systémů v datové analýze","["Kop\u00e1\u010dek, Lud\u011bk"]",2013-08-29T12:34:39
23070033,"["oai:dspace.vsb.cz:10084\/104091"]",,"Chessboard Game","["Langer, Pavel"]",2017-10-17T21:57:24
34208853,"["oai:dspace.vsb.cz:10084\/143714"]",,"Implementation of autonomous security systems at Václav Havel International Airport in Prague","["P\u0159\u00edhoda, Dominik"]",2021-10-28T17:09:36
16114829,"["oai:invenio.nusl.cz:558756","oai:invenio.nusl.cz:234173","oai:https:\/\/dspace.vut.cz:11012\/27915","oai:dspace.vutbr.cz:11012\/27915"]",,"Artificial Intelligence in Power Oil Transformers Diagnostics","["Janda, Ond\u0159ej"]",2016-01-06T16:14:00
109841250,"["oai:https:\/\/dspace.cuni.cz:20.500.11956\/102757"]",,"Artificial intelligence and liability for its actions","["Urban, Martin"]",2021-04-17T06:06:48
16119454,"["oai:dspace.vutbr.cz:11012\/56310","oai:invenio.nusl.cz:239360","oai:https:\/\/dspace.vut.cz:11012\/56310"]",,Reversi,"["Labaj, Tom\u00e1\u0161"]",2016-08-09T15:07:24
132525889,"["oai:utpedia.utp.edu.my:9256"]",,"LOAD FORECASTING

USING

ARTIFICIAL INTELIGENCE TECHNIQUE","["ABDULLAH, MUHAMMAD FITRI"]",2022-11-28T03:28:49
159762822,"["oai:dspace.vsb.cz:10084\/152809"]",,"Využití generativní umělé inteligence v marketingu","["Duba\u010d, Tom\u00e1\u0161"]",2024-07-09T08:28:42
160811851,"["oai:ojs.jurnal.unitri.ac.id:article\/5798"]",10.33366/ilg.v6i2.5798,"ARTIFICIAL INTELLIGENCE DAN PENDIDIKAN ERA SOCIETY 5.0","["Aldya, Riantina Fitra","Arifendi, Rio Febrianto","Oktavian, Riskey"]",2024-09-16T13:57:56
84104224,"["oai:sedici.unlp.edu.ar:10915\/52016"]",,"Knowledge Representation of Intelligent Public Services through a Semantic Model","["Aldana Montes, Jos\u00e9 F.","Brys, Carlos  R."]",2020-04-17T10:13:33
82300931,"["oai:sedici.unlp.edu.ar:10915\/52016"]",,"Knowledge Representation of Intelligent Public Services through a Semantic Model","["Aldana Montes, Jos\u00e9 F.","Brys, Carlos  R."]",2020-04-10T15:35:46
16106321,"["oai:invenio.nusl.cz:570567","oai:invenio.nusl.cz:222448","oai:dspace.vutbr.cz:11012\/15088"]",,"The Use of Artificial Intelligence for the Decision Making in the Firm","["Coufal, Petr"]",2016-01-06T16:13:10
159763242,"["oai:dspace.vsb.cz:10084\/152850"]",,"Analysis of the Use of Artificial Intelligence in Digital Marketing","["S\u00fdkorov\u00e1, Natalie"]",2024-07-09T08:28:43
109849303,"["oai:https:\/\/dspace.cuni.cz:20.500.11956\/117257"]",,"Criminal liability of artificial intelligence","["Racek, Libor"]",2021-04-17T06:09:59
109845098,"["oai:https:\/\/dspace.cuni.cz:20.500.11956\/109069"]",,"Artificial Intelligence for the Dominion Game","["Babu\u0161\u00edk, Jan"]",2021-04-17T06:08:34
108113787,"["oai:hrcak.srce.hr:250131"]",10.47960/2637-2495.2020.28.52,"ARTIFICIAL INTELIGENCE AND (TECHNOLOGICAL DIGITAL) ARBITRATION","["Mati\u0107, Stjepan","Mati\u0107, Tin"]",2021-03-04T02:31:08
150432964,"["oai:ojs.pkp.sfu.ca:article\/3427"]",,"STRATEGI PEMANFAATAN ARTIFICIAL INTELLIGENCE DALAM PENYEBARAN INFORMASI","["Nugraha, Agung","Nurasyfa, Eva Siti","Nurhadi, Zikri Fachrul","Septiani, Amelia Zahwa"]",2023-11-23T16:34:22
16120876,"["oai:dspace.vutbr.cz:11012\/62217","oai:invenio.nusl.cz:568326","oai:https:\/\/dspace.vut.cz:11012\/62217","oai:invenio.nusl.cz:255724"]",,"Automation of "Hearthstone" Game","["Zeln\u00ed\u010dek, Filip"]",2016-08-09T15:08:56
16114581,"["oai:invenio.nusl.cz:233585","oai:dspace.vutbr.cz:11012\/24951","oai:https:\/\/dspace.vut.cz:11012\/24951"]",,"Optimization of the permanent magnet machine based on the artificial inteligence","["Kurf\u0171rst, Ji\u0159\u00ed"]",2016-01-06T16:13:56
159763023,"["oai:dspace.vsb.cz:10084\/153752"]",,"AI in Web Environment","["Jaro\u0161, Pavel"]",2024-07-09T08:28:51
23070056,"["oai:dspace.vsb.cz:10084\/103967"]",,"Artificial Inteligence for a RPG Game","["B\u00edl\u00fd, Robert"]",2017-10-17T21:57:10
16116989,"["oai:dspace.vutbr.cz:11012\/52572","oai:invenio.nusl.cz:235348","oai:https:\/\/dspace.vut.cz:11012\/52572","oai:invenio.nusl.cz:548927"]",,"Intelligent System for the SSCAI Tournament","["Hor\u00e1zn\u00fd, V\u00e1clav"]",2016-08-09T15:06:12
16114238,"["oai:https:\/\/dspace.vut.cz:11012\/4371","oai:dspace.vutbr.cz:11012\/4371","oai:invenio.nusl.cz:233879","oai:invenio.nusl.cz:591073"]",,"Metrics and Criteria for Socio-Technical System Diagnostic","["Raudensk\u00e1, Lenka"]",2016-01-06T16:13:59
16108917,"["oai:dspace.vutbr.cz:11012\/40659","oai:invenio.nusl.cz:225285"]",,"The Use of Artificial Intelligence on Financial Markets","["Hortai, Franti\u0161ek"]",2016-01-06T16:13:22
17050830,"["oai:arxiv.org:1304.2365"]",,"Probabilistic and Non-Monotonic Inference","["Kyburg Jr, Henry E."]",2014-10-23T17:23:41
149975797,"["oai:ojs2.journal.widyatama.ac.id:article\/1442"]",10.33197/visualideas.vol3.iss2.2023.1442,"Implementasi Artificial Intelligence Dalam Iklan Politik Menuju Masyarakat Indonesia 5.0","["Mirza, Isroni Muhammad Miraj"]",2023-10-14T13:26:15
4960266,"["oai:generic.eprints.org:217\/core382"]",,"Face recognition in different subspaces - A comparative study","["Batagelj, Borut","Solina, Franc"]",2013-07-12T12:09:17
52955311,"["oai:www.repository.cam.ac.uk:1810\/278276"]",10.17863/cam.25624,"The Opportunities and Risks of Artificial Intelligence in Medicine and Healthcare","["Hamid, Sobia"]",2019-01-12T13:23:45
610614,"["oai:pure.atira.dk:publications\/a4a923b5-1f8d-4fdd-9062-25c7af3d026a","oai:arxiv.org:0809.0383"]",,"Statistical Global Modeling of Beta-Decay Halflives Systematics Using
  Multilayer Feedforward Neural Networks and Support Vector Machines","["Clark, J. W.","Costiris, N. J.","Gernoth, K. A.","Li, H.","Mavrommatis, E."]",2012-04-13T14:16:36
38721118,"["oai:dspace.vsb.cz:10084\/108946"]",,"Intelligent Bot for the Game StarCraft: Brood War","["Sikora, Lubom\u00edr"]",2017-10-17T22:01:48
16116813,"["oai:invenio.nusl.cz:235793","oai:dspace.vutbr.cz:11012\/53035","oai:invenio.nusl.cz:567350"]",,"Artificial Life Simulator","["Popek, Milo\u0161"]",2016-08-09T15:06:16
16116997,"["oai:invenio.nusl.cz:235264","oai:dspace.vutbr.cz:11012\/52488"]",,"Strategy for Game Systems","["\u0160vestka, Marek"]",2016-08-09T15:06:11
148539759,"["oai:ojs3.stmikbumigora.ac.id:article\/2966"]",10.30812/sasak.v5i1.2966,"Analisis Pemanfaatan Artificial Intelligence (AI) sebagai Referensi dalam Desain Komunikasi Visual","["Muhaemin, Muhammad"]",2023-06-28T07:37:35
16114562,"["oai:dspace.vutbr.cz:11012\/54969","oai:https:\/\/dspace.vut.cz:11012\/54969","oai:invenio.nusl.cz:237919"]",,"Chess Program for Various Chess Variations","["Jadrn\u00ed\u010dek, Zbyn\u011bk"]",2016-08-09T15:06:55
153870372,"["oai:jonedu.org:article\/4855"]",10.31004/joe.v6i1.4855,"Pengaruh Teknologi Artificial Intelligence (AI) terhadap Perkembangan Pendidikan Hukum di Indonesia","["Zulfikar, Pandri"]",2024-01-06T18:00:59
7759810,"["oai:dnet:earchivo____::221949883493f351d4d528bb373e769a","oai:roderic.uv.es:10550\/68735","oai:zenodo.org:2547873","oai:e-archivo.uc3m.es:10016\/22871"]",10.5281/zenodo.2547873,"Modelling Complex Dynamics and Distributed Generation of Knowledge with Bacterial-Based Algorithms","["Gonz\u00e1lez Rodr\u00edguez, Diego","Hern\u00e1ndez Carri\u00f3n, Jos\u00e9 Rodolfo"]",2016-08-09T14:48:34
148414433,"["oai:unimuda.e-journal.id:article\/4226"]",10.36232/jurnalpetisi.v4i2.4226,"Tantangan dan Peluang Penggunaan Aplikasi Chat GPT Dalam Pelaksanaan Pembelajaran Sejarah Berbasis Dimensi 5.0","["Akbar, Farhan","Fauzan, Muhammad Shafwan","ilham, Sahrul Rohman","Wibowo, Tubagus Umar Syarif Hadi"]",2023-08-18T18:15:21
16123550,"["oai:dspace.vutbr.cz:11012\/62040","oai:invenio.nusl.cz:255547"]",,"Identifying Term Similarity in Information Technology Domain","["Smutka, Miloslav"]",2016-08-09T15:08:55
16107031,"["oai:https:\/\/dspace.vut.cz:11012\/21145","oai:dspace.vutbr.cz:11012\/21145","oai:invenio.nusl.cz:224186","oai:invenio.nusl.cz:586839"]",,"The Use of Artificial Intelligence on Finacial Market","["Haso\u0148, Michal"]",2016-01-06T16:13:18
16109377,"["oai:invenio.nusl.cz:231155","oai:dspace.vutbr.cz:11012\/33781","oai:invenio.nusl.cz:596228"]",,"Ant Colony Optimization Algorithms for Shortest Path Problems - Java implementation","["Dost\u00e1l, Marek"]",2016-01-06T16:13:47
17046779,"["oai:arxiv.org:1303.3827"]",,"Towards a serious games evacuation simulator","["Almeida, Jo\u00e3o Em\u00edlio","Coelho, Ant\u00f3nio","Coelho, Ant\u00f3nio Le\u00e7a","Ribeiro, Jo\u00e3o","Rossetti, Rosaldo J. F."]",2014-10-23T17:23:07
141754333,"["oai:ojs.envigogika.cuni.cz:article\/595"]",10.14712/18023061.595,"Validation of a diagnostic tool for identification of preschoolers and primary pupils with science talent","["Jan\u010da\u0159\u00edkov\u00e1, Kate\u0159ina"]",2019-12-19T10:01:01
159763537,"["oai:dspace.vsb.cz:10084\/153950"]",,"Possibilities of Using Artificial Intelligence Tools in Human Resource Management in a Selected Company","["Wawroszov\u00e1, Linda"]",2024-07-09T08:28:54
16113397,"["oai:dspace.vutbr.cz:11012\/53179","oai:invenio.nusl.cz:235936","oai:invenio.nusl.cz:578358"]",,"Experiments with the Swarm Intelligence","["Hula, Tom\u00e1\u0161"]",2016-08-09T15:06:18
127627463,"["oai:upcommons.upc.edu:2117\/97489"]",,"Creating agent platforms to host agent-mediated services that share resources","["M\u00e9rida-Campos, C","Pujol, J M","V\u00e1zquez Salceda, Javier"]",2017-05-01T02:07:56
149876518,"["oai:dspace5.zcu.cz:11025\/52902"]",,Disk,"["Parmov\u00e1, Kamila"]",2023-08-13T10:17:39
16115735,"["oai:dspace.vutbr.cz:11012\/52396","oai:invenio.nusl.cz:235072","oai:https:\/\/dspace.vut.cz:11012\/52396"]",,"Machine Learning for Formal Language Model Inference","["Bardonek, Petr"]",2016-08-09T15:06:09
6174382,"["oai:dk.upce.cz:10195\/32251"]",,"Prediction model for financing of basic transport services","["Barton\u00ed\u010dkov\u00e1, Miloslava"]",2013-08-29T12:34:39
